date,date_value,Month Label,Question key,Question,Answer group,Age group,Behaviour type,Percentage,Previous percentage,Percentage delta,Comparison date,Comparison label,Is first snapshot,selected_date
2027-07-19,2027-07-19,19 Jul 2027,2,Neurological damage,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,2,Neurological damage,Disagreement,All,risk_perception,26.0,26.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,3,Healthcare capacity,Agreement,All,risk_perception,53.0,56.0,-3.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,3,Healthcare capacity,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,3,Healthcare capacity,Disagreement,All,risk_perception,37.0,34.0,3.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,4,Impact on vulnerable groups,Agreement,All,risk_perception,61.0,60.0,1.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,4,Impact on vulnerable groups,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,4,Impact on vulnerable groups,Disagreement,All,risk_perception,29.0,30.0,-1.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,5,Miscarriages,Agreement,All,risk_perception,56.0,56.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,5,Miscarriages,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,5,Miscarriages,Disagreement,All,risk_perception,34.0,34.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,6,Duration of current measures,Agreement,All,risk_perception,34.0,35.0,-1.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,6,Duration of current measures,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-07-19,2027-07-19,19 Jul 2027,6,Duration of current measures,Disagreement,All,risk_perception,56.0,55.0,1.0,2027-07-05,05 Jul 2027,False,2027-07-19
2027-08-09,2027-08-09,09 Aug 2027,1,Impact on Society,Agreement,All,risk_perception,61.0,53.0,8.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,1,Impact on Society,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,1,Impact on Society,Disagreement,All,risk_perception,29.0,37.0,-8.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,2,Neurological damage,Agreement,All,risk_perception,67.0,64.0,3.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,2,Neurological damage,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,2,Neurological damage,Disagreement,All,risk_perception,23.0,26.0,-3.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,3,Healthcare capacity,Agreement,All,risk_perception,49.0,53.0,-4.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,3,Healthcare capacity,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,3,Healthcare capacity,Disagreement,All,risk_perception,41.0,37.0,4.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,4,Impact on vulnerable groups,Agreement,All,risk_perception,64.0,61.0,3.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,4,Impact on vulnerable groups,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,4,Impact on vulnerable groups,Disagreement,All,risk_perception,26.0,29.0,-3.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,5,Miscarriages,Agreement,All,risk_perception,56.0,56.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,5,Miscarriages,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,5,Miscarriages,Disagreement,All,risk_perception,34.0,34.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,6,Duration of current measures,Agreement,All,risk_perception,35.0,34.0,1.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,6,Duration of current measures,Neutral,All,risk_perception,10.0,10.0,0.0,2027-07-19,19 Jul 2027,False,2027-08-09
2027-08-09,2027-08-09,09 Aug 2027,6,Duration of current measures,Disagreement,All,risk_perception,55.0,56.0,-1.0,2027-07-19,19 Jul 2027,False,2027-08-09
